frame,rank,track_id,x,y,w,h,score,verified_score,tube_verifier_score,eligible,passes_floor,selected,hits,misses,vx,vy,competitor_margin,cand_source,cand_area,cand_fill,cand_aspect,cand_mean_residual,cand_mean_appearance,cand_local_contrast,cand_texture,cand_line_context,cand_isolation,cand_score,cand_local_flow_score,cand_local_flow_delta_px,cand_local_flow_bg_sigma,cand_local_flow_inside_n,cand_local_flow_annulus_n,cand_local_bg_residual,cand_local_residual_ratio,cand_local_comp_score,cand_map_score,cand_attached_support,cand_native_dark_score,cand_sky_like,tube_tube_hits,tube_tube_len,tube_hit_rate,tube_miss_rate,tube_mean_score,tube_score_std,tube_mean_map_score,tube_map_hit_rate,tube_appearance_only_rate,tube_tiny_rate,tube_mean_line_context,tube_max_line_context,tube_mean_attached_support,tube_max_attached_support,tube_mean_native_dark_score,tube_max_native_dark_score,tube_mean_sky_like,tube_max_sky_like,tube_sky_hit_rate,tube_mean_texture,tube_mean_residual,tube_mean_appearance,tube_mean_area,tube_mean_pair_score,tube_positive_pair_rate,tube_mean_pair_raw,tube_positive_pair_raw_rate,tube_mean_pair_bg,tube_positive_pair_bg_rate,tube_mean_pair_bg_local,tube_positive_pair_bg_local_rate,tube_mean_align_gain,tube_positive_align_rate,tube_mean_bg_dist,tube_mean_cv_resid,tube_mean_bg_minus_cv,tube_mean_cand_density,tube_log_cand_density,tube_mean_speed,tube_max_speed,tube_mean_accel,tube_max_accel,learned_score,fold
674,15,9305,22,94,14,14,10.991026,12.119917,1.12889,1,1,0,9,0,-1.738302,-0.541191,3.121873,large_dark,196,1.0,1.0,3.15,3.23,1.53,66.39,0.975,0.0,4.783,0.0,0.0,0.0,0,0,0.0,0.0,0.0,56.604,7.121,0.0,0.0,9.0,9.0,1.0,0.0,4.772889,0.156012,55.230556,1.0,0.0,0.0,0.946889,0.98,4.146889,7.596,0.0,0.0,0.0,0.0,0.0,67.917778,2.888889,6.158889,196.0,0.034158,0.111111,0.034158,0.111111,0.063982,0.111111,0.092563,0.111111,-0.082221,0.0,1.924202,2.881726,-0.957523,29.0,3.401197,2.083986,13.341664,2.881726,13.923751,0.021063081363486044,3
674,16,9577,116,138,14,14,18.105554,8.998044,-9.10751,1,1,0,9,0,0.99192,-0.057795,0.851929,large_dark,196,1.0,1.0,6.01,4.12,24.29,82.39,0.636,0.0,4.628,0.0,0.0,0.0,0,0,0.0,0.0,0.0,51.244,2.676,0.0,0.0,9.0,9.0,1.0,0.0,4.690111,0.20239,51.967111,1.0,0.0,0.0,0.597333,0.647,11.440111,20.536,0.0,0.0,0.0,0.0,0.0,83.228889,4.876667,4.161111,196.0,0.064492,0.111111,0.064492,0.111111,0.073924,0.111111,0.042019,0.111111,-0.047443,0.111111,1.828681,2.957064,-1.128383,29.0,3.401197,2.111822,10.77033,2.957064,11.800566,0.0012417710989013665,3
674,17,10187,16,164,12,12,6.686515,8.146115,1.4596,1,1,0,6,0,-2.575396,1.645442,0.125295,map,144,1.0,1.0,16.69,7.91,21.91,53.78,0.449,0.0,2.847,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.156,7.551,0.0,0.0,6.0,9.0,0.666667,0.333333,2.757,0.066778,2.0475,1.0,0.0,0.0,0.281833,0.449,3.997,7.551,0.0,0.0,0.0,0.0,0.0,55.336667,16.11,8.2,144.0,0.15473,0.222222,0.15473,0.222222,0.173593,0.222222,0.042011,0.111111,-0.089734,0.0,2.108126,1.307599,0.800527,29.0,3.401197,2.805483,5.830952,1.307599,4.472136,0.001113540345195087,3
674,18,9305,19,93,14,14,6.629991,8.02082,1.390829,1,1,0,8,1,-2.674311,-0.832601,2.522928,large_dark,196,1.0,1.0,0.0,2.61,1.34,66.53,0.98,0.0,4.495,0.0,0.0,0.0,0,0,0.0,0.0,0.0,53.533,3.162,0.0,0.0,8.0,9.0,0.888889,0.111111,4.771625,0.165433,55.058875,1.0,0.0,0.0,0.943375,0.98,3.775125,7.596,0.0,0.0,0.0,0.0,0.0,68.10875,2.85625,6.525,196.0,0.034158,0.111111,0.034158,0.111111,0.05761,0.111111,0.092563,0.111111,-0.093242,0.0,1.813091,2.570512,-0.757421,29.0,3.401197,2.3952,13.341664,2.570512,13.923751,0.011467434058699936,3
674,19,9991,26,124,3,3,16.200337,5.497892,-10.702445,1,0,0,9,0,0.19177,0.0,0.258189,native_map,9,1.0,1.0,3.67,16.56,19.55,29.77,0.538,0.0,2.124,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.275,4.212,0.0,0.0,9.0,9.0,1.0,0.0,2.109444,0.043182,1.321556,1.0,0.0,1.0,0.502667,0.551,1.768556,4.212,0.0,0.0,0.0,0.0,0.0,34.838889,2.024444,16.05,9.0,0.00102,0.0,0.00102,0.0,-0.001275,0.0,0.0,0.0,0.037927,0.111111,0.333333,0.388715,-0.055382,29.0,3.401197,0.222222,1.0,0.388715,0.956446,0.03945177219378181,3
674,20,9305,14,92,14,14,3.831124,5.239704,1.40858,0,0,0,7,2,-4.114325,-1.280925,0.014035,large_dark,196,1.0,1.0,4.25,2.61,1.34,66.54,0.98,0.0,4.532,0.0,0.0,0.0,0,0,0.0,0.0,0.0,53.533,3.162,0.0,0.0,7.0,9.0,0.777778,0.222222,4.811143,0.137056,55.276857,1.0,0.0,0.0,0.938143,0.98,3.862714,7.596,0.0,0.0,0.0,0.0,0.0,68.334286,3.264286,7.084286,196.0,0.034158,0.111111,0.034158,0.111111,0.05761,0.111111,0.092563,0.111111,-0.093242,0.0,1.813091,2.091722,-0.278631,29.0,3.401197,3.041567,13.341664,2.091722,13.923751,0.008255790693782326,3
674,21,9647,18,216,7,7,6.174734,5.225669,-0.949065,1,0,0,6,0,-4.121731,4.813066,0.209207,map,49,1.0,1.0,24.61,17.96,24.21,57.5,0.916,0.0,2.914,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.816,3.314,0.0,0.0,6.0,9.0,0.666667,0.333333,3.060833,0.166943,1.853667,1.0,0.0,0.0,0.783167,0.916,5.505333,11.195,0.0,0.0,0.0,0.0,0.0,65.41,26.136667,19.953333,41.0,1.791406,0.666667,1.791406,0.666667,1.789965,0.666667,0.553458,0.666667,0.588352,0.666667,4.513061,2.95789,1.555171,29.0,3.401197,6.195132,11.313708,2.95789,8.340683,0.0034191974548747096,3
674,22,10027,29,81,12,12,2.245673,5.016462,2.770789,0,0,0,7,2,4.844522,-0.051763,1.288303,map,144,1.0,1.0,4.06,14.38,28.25,70.77,1.008,0.0,2.567,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.939,3.122,0.0,0.0,7.0,9.0,0.777778,0.222222,3.368,0.330359,33.416714,1.0,0.0,0.0,0.969571,1.008,3.069571,4.012,0.0,0.0,0.0,0.0,0.0,66.267143,3.771429,7.781429,188.571429,0.005608,0.0,0.005608,0.0,-0.039256,0.0,-0.066874,0.0,0.101914,0.222222,1.555556,1.963891,-0.408335,29.0,3.401197,3.122646,12.0,1.963891,11.008716,0.005385920884636332,3
674,23,9707,56,82,14,14,25.910203,3.728159,-22.182044,1,0,0,9,0,1.238359,0.09835,0.297433,large_dark,196,1.0,1.0,2.31,16.95,13.89,62.64,0.987,0.0,3.878,0.0,0.0,0.0,0,0,0.0,0.0,0.0,41.038,2.315,0.0,0.0,9.0,9.0,1.0,0.0,3.815222,0.061888,40.687444,1.0,0.0,0.0,0.966778,1.002,9.538333,20.085,0.0,0.0,0.0,0.0,0.0,63.264444,1.978889,16.031111,196.0,0.04206,0.0,0.04206,0.0,0.02702,0.0,0.01431,0.0,0.011741,0.0,1.044261,1.724154,-0.679894,29.0,3.401197,1.476154,4.123106,1.724154,3.28965,0.2405566578639072,3
674,24,10411,40,156,12,12,0.591976,3.430726,2.83875,0,0,0,1,0,0.0,0.0,0.303089,map,144,1.0,1.0,19.14,7.65,7.41,62.95,0.277,0.0,2.62,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.975,2.3,0.0,0.0,1.0,1.0,1.0,0.0,2.62,0.0,1.975,1.0,0.0,0.0,0.277,0.277,2.3,2.3,0.0,0.0,0.0,0.0,0.0,62.95,19.14,7.65,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.583519,0.0,0.0,0.0,0.0,0.0011546644635892069,3
674,25,10138,27,138,12,12,6.465701,3.127637,-3.338064,1,0,0,6,0,-1.952714,0.941729,0.00243,map,144,1.0,1.0,9.14,4.12,14.39,50.32,0.424,0.0,2.794,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.353,7.808,0.0,0.0,6.0,9.0,0.666667,0.333333,2.641833,0.131179,2.14,1.0,0.0,0.0,0.467167,0.501,7.418833,12.11,0.0,0.0,0.0,0.0,0.0,58.986667,7.668333,4.34,144.0,-0.255164,0.0,-0.255164,0.0,-0.301303,0.0,-0.199452,0.0,0.044987,0.222222,1.637048,1.046467,0.590581,29.0,3.401197,1.508808,4.123106,1.046467,3.150946,0.0009263023506143305,3
674,26,10402,48,198,5,5,0.879557,3.125207,2.24565,0,0,0,1,0,0.0,0.0,0.52279,map,25,1.0,1.0,26.24,18.76,22.91,71.24,0.718,0.0,3.085,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.887,2.742,0.0,0.0,1.0,1.0,1.0,0.0,3.085,0.0,1.887,1.0,0.0,0.0,0.718,0.718,2.742,2.742,0.0,0.0,0.0,0.0,0.0,71.24,26.24,18.76,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.583519,0.0,0.0,0.0,0.0,0.005486516284644143,3
674,27,10409,58,178,5,5,0.600967,2.602417,2.00145,0,0,0,1,0,0.0,0.0,0.018363,map,25,1.0,1.0,21.04,10.28,11.6,74.04,0.661,0.0,2.771,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.915,3.216,0.0,0.0,1.0,1.0,1.0,0.0,2.771,0.0,1.915,1.0,0.0,0.0,0.661,0.661,3.216,3.216,0.0,0.0,0.0,0.0,0.0,74.04,21.04,10.28,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.583519,0.0,0.0,0.0,0.0,0.0004934432241799255,3
674,28,10403,94,224,7,7,0.691305,2.584055,1.89275,0,0,0,1,0,0.0,0.0,0.850112,map,49,1.0,1.0,26.35,7.2,9.37,47.57,0.943,0.0,2.97,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.288,3.251,0.0,0.0,1.0,1.0,1.0,0.0,2.97,0.0,2.288,1.0,0.0,0.0,0.943,0.943,3.251,3.251,0.0,0.0,0.0,0.0,0.0,47.57,26.35,7.2,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.583519,0.0,0.0,0.0,0.0,0.009780946758376404,3
674,29,10138,30,138,12,12,5.110188,1.733943,-3.376245,0,0,0,5,2,-0.850329,0.910352,0.715408,map,144,1.0,1.0,8.34,4.23,18.9,56.44,0.437,0.0,2.669,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.181,10.304,0.0,0.0,5.0,9.0,0.555556,0.444444,2.6114,0.12285,2.0974,1.0,0.0,0.0,0.4758,0.501,7.341,12.11,0.0,0.0,0.0,0.0,0.0,60.72,7.374,4.384,144.0,-0.116749,0.0,-0.116749,0.0,-0.150142,0.0,-0.059767,0.0,0.047238,0.222222,1.07049,0.696362,0.374129,29.0,3.401197,1.189098,2.236068,0.696362,2.236068,0.0007986897079718021,3
674,30,9647,22,200,5,5,2.264264,1.018534,-1.24573,1,0,0,6,0,-3.789231,2.205566,0.161957,map,25,1.0,1.0,26.2,18.52,22.3,63.13,0.825,0.0,3.192,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.048,3.569,0.0,0.0,6.0,9.0,0.666667,0.333333,3.113167,0.153594,1.899667,1.0,0.0,0.0,0.753,0.825,6.1065,11.195,0.0,0.0,0.0,0.0,0.0,66.866667,27.166667,19.62,33.0,1.976382,0.666667,1.976382,0.666667,1.974941,0.666667,0.628303,0.666667,0.744447,0.666667,4.195007,3.531001,0.664006,29.0,3.401197,5.54436,7.905694,3.531001,8.340683,0.0021998722224941683,3
674,31,10368,43,154,12,12,-1.664839,0.856578,2.521417,0,0,0,1,2,0.0,0.0,0.173719,map,144,1.0,1.0,18.44,6.9,6.27,64.59,0.19,0.0,2.528,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.888,2.469,0.0,0.0,1.0,3.0,0.333333,0.666667,2.528,0.0,1.888,1.0,0.0,0.0,0.19,0.19,2.469,2.469,0.0,0.0,0.0,0.0,0.0,64.59,18.44,6.9,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.333333,3.270836,0.0,0.0,0.0,0.0,0.0002881673660208273,3
674,32,9647,28,206,2,3,2.362768,0.682859,-1.679909,1,0,0,5,0,-2.80074,1.912409,0.213787,motion,3,0.5,1.5,41.17,0.0,29.6,58.93,0.538,0.0,1.646,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.836,0.0,0.0,5.0,9.0,0.555556,0.444444,2.8244,0.610007,1.487,0.8,0.0,0.2,0.696,0.776,5.7904,11.195,0.0,0.0,0.0,0.0,0.0,66.494,29.786,16.792,30.2,1.199849,0.444444,1.199849,0.444444,1.198408,0.444444,0.347134,0.444444,0.331876,0.444444,2.885877,2.30127,0.584607,29.0,3.401197,4.754278,7.905694,2.30127,8.340683,0.0019074129506124716,3
674,33,10360,52,192,5,5,-1.465095,0.469071,1.934167,0,0,0,1,2,0.0,0.0,0.166445,map,25,1.0,1.0,23.6,16.52,18.14,73.68,0.729,0.0,2.937,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.861,2.829,0.0,0.0,1.0,3.0,0.333333,0.666667,2.937,0.0,1.861,1.0,0.0,0.0,0.729,0.729,2.829,2.829,0.0,0.0,0.0,0.0,0.0,73.68,23.6,16.52,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.333333,3.270836,0.0,0.0,0.0,0.0,0.001270626102729461,3
674,34,10363,96,214,7,7,-1.67784,0.302627,1.980467,0,0,0,1,2,0.0,0.0,0.455722,map,49,1.0,1.0,22.8,6.61,9.56,51.91,1.015,0.0,2.818,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.195,2.593,0.0,0.0,1.0,3.0,0.333333,0.666667,2.818,0.0,2.195,1.0,0.0,0.0,1.015,1.015,2.593,2.593,0.0,0.0,0.0,0.0,0.0,51.91,22.8,6.61,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.333333,3.270836,0.0,0.0,0.0,0.0,0.002524840764764518,3
674,35,10416,4,187,5,4,-0.231296,-0.153096,0.0782,0,0,0,1,0,0.0,0.0,0.399491,motion,15,0.75,1.25,47.55,0.0,21.77,63.27,0.652,0.33,1.891,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.678,0.0,0.0,1.0,1.0,1.0,0.0,1.891,0.0,0.0,0.0,0.0,0.0,0.652,0.652,1.678,1.678,0.0,0.0,0.0,0.0,0.0,63.27,47.55,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.583519,0.0,0.0,0.0,0.0,6.413807757120222e-05,3
674,36,10419,4,200,7,4,-0.625386,-0.552586,0.0728,0,0,0,1,0,0.0,0.0,0.399133,motion,19,0.679,1.75,44.57,0.14,4.84,61.59,0.658,0.79,1.479,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.702,0.0,0.0,1.0,1.0,1.0,0.0,1.479,0.0,0.0,0.0,0.0,0.0,0.658,0.658,1.702,1.702,0.0,0.0,0.0,0.0,0.0,61.59,44.57,0.14,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.583519,0.0,0.0,0.0,0.0,0.000233617425230272,3
674,37,9799,79,202,12,12,5.002436,-0.951719,-5.954155,1,0,0,8,0,-1.142268,3.587834,0.528211,map,144,1.0,1.0,22.19,7.21,8.88,52.49,0.886,0.0,2.439,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.902,2.518,0.0,0.0,8.0,9.0,0.888889,0.111111,2.964875,0.774091,23.79375,0.75,0.0,0.125,0.78,0.953,6.85975,19.002,0.0,0.0,0.0,0.0,0.0,63.03625,23.83875,3.4325,143.5,-0.643558,0.111111,-0.643558,0.111111,-0.559438,0.222222,-0.215626,0.0,0.027773,0.111111,2.735076,2.653912,0.081164,29.0,3.401197,3.708432,6.800735,2.653912,5.095108,0.0007256185335317161,3
674,38,9647,30,203,4,4,1.794658,-1.479929,-3.274588,0,0,0,5,2,-2.45074,1.737409,0.306779,motion,15,0.938,1.0,35.88,0.44,15.8,61.72,0.54,0.2,1.689,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,12.743,0.0,0.0,5.0,9.0,0.555556,0.444444,2.833,0.59341,1.487,0.8,0.0,0.2,0.6964,0.776,7.1718,12.743,0.0,0.0,0.0,0.0,0.0,67.052,28.728,16.88,32.6,1.200614,0.444444,1.200614,0.444444,1.199173,0.444444,0.356859,0.444444,0.327371,0.444444,2.783781,2.385906,0.397875,29.0,3.401197,4.391901,7.905694,2.385906,8.340683,0.001990314796350109,3
674,39,9647,22,194,5,5,-0.027381,-1.786708,-1.759328,0,0,0,5,2,-3.67574,0.162409,1.205358,map,25,1.0,1.0,29.04,15.24,18.43,64.53,0.751,0.0,3.011,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.915,9.954,0.0,0.0,5.0,9.0,0.555556,0.444444,3.0974,0.163762,1.87,1.0,0.0,0.0,0.7386,0.776,6.614,11.195,0.0,0.0,0.0,0.0,0.0,67.614,27.36,19.84,34.6,1.643048,0.555556,1.643048,0.555556,1.641607,0.555556,0.480793,0.555556,0.492656,0.555556,3.393773,2.88138,0.512394,29.0,3.401197,5.15194,7.905694,2.88138,8.340683,0.003450052886884008,3
674,40,9799,80,214,5,5,3.66641,-2.992067,-6.658477,1,0,0,8,0,-2.017268,6.562834,0.370893,map,25,1.0,1.0,31.68,12.24,17.78,60.39,0.994,0.0,2.812,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.813,13.116,0.0,0.0,8.0,9.0,0.888889,0.111111,3.0115,0.751928,23.782625,0.75,0.0,0.125,0.7935,0.994,8.1845,19.002,0.0,0.0,0.0,0.0,0.0,64.02375,25.025,4.06125,128.625,-0.21234,0.222222,-0.21234,0.222222,-0.12822,0.333333,0.037945,0.111111,0.15315,0.222222,3.713716,3.147238,0.566479,29.0,3.401197,4.684045,11.280514,3.147238,6.866688,0.0001666693892469984,3
674,41,10372,8,181,9,8,-2.884676,-3.36296,-0.478283,0,0,0,1,2,0.0,0.0,0.592914,motion,43,0.597,1.125,32.42,2.96,12.8,58.61,0.564,1.81,1.382,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.019,0.0,0.0,1.0,3.0,0.333333,0.666667,1.382,0.0,0.0,0.0,0.0,0.0,0.564,0.564,3.019,3.019,0.0,0.0,0.0,0.0,0.0,58.61,32.42,2.96,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.333333,3.270836,0.0,0.0,0.0,0.0,0.0004872776440132786,3
674,42,10373,86,217,5,6,-3.07859,-3.955873,-0.877283,0,0,0,1,2,0.0,0.0,2.022364,motion,25,0.833,1.2,38.17,0.47,28.31,64.84,1.016,2.08,1.344,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.007,0.0,0.0,1.0,3.0,0.333333,0.666667,1.344,0.0,0.0,0.0,0.0,0.0,1.016,1.016,3.007,3.007,0.0,0.0,0.0,0.0,0.0,64.84,38.17,0.47,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.333333,3.270836,0.0,0.0,0.0,0.0,4.306106661454764e-05,3
674,43,10027,0,66,14,14,3.770694,-5.978238,-9.748931,1,0,0,9,0,-0.614939,-4.51762,0.493714,large_dark,196,1.0,1.0,10.13,12.4,3.91,63.83,0.978,0.0,3.453,0.0,0.0,0.0,0,0,0.0,0.0,0.0,36.818,28.719,0.0,0.0,9.0,9.0,1.0,0.0,3.544,0.104224,38.624222,1.0,0.0,0.0,0.961889,0.978,6.325333,28.719,0.0,0.0,0.0,0.0,0.0,65.62,4.638889,8.247778,196.0,0.02804,0.0,0.02804,0.0,-0.008667,0.0,-0.023746,0.0,0.097785,0.222222,2.480189,3.011681,-0.531492,29.0,3.401197,2.748752,12.0,3.011681,11.550165,0.015219927771652307,3
674,44,9799,76,220,5,5,-2.962662,-6.471951,-3.509289,0,0,0,7,2,-2.632335,6.623591,0.006003,map,25,1.0,1.0,28.84,12.08,18.23,60.9,0.959,0.0,2.924,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.962,13.078,0.0,0.0,7.0,9.0,0.777778,0.222222,3.192857,0.645974,27.201429,0.857143,0.0,0.142857,0.773857,0.959,6.633714,14.736,0.0,0.0,0.0,0.0,0.0,64.485714,21.344286,4.618571,144.285714,0.011981,0.222222,0.011981,0.222222,0.096101,0.333333,0.015458,0.111111,0.139732,0.111111,3.394058,3.2051,0.188958,29.0,3.401197,5.337185,13.756816,3.2051,10.222004,8.576789667747452e-05,3
674,45,10347,100,134,14,14,10.637962,-6.477954,-17.115917,1,0,0,3,0,0.0,0.0,2.510649,large_dark,196,1.0,1.0,5.37,4.59,8.89,89.81,0.501,0.0,4.545,0.0,0.0,0.0,0,0,0.0,0.0,0.0,51.2,21.886,0.0,0.0,3.0,3.0,1.0,0.0,4.555667,0.020237,51.604,1.0,0.0,0.0,0.519667,0.529,22.024,22.093,0.0,0.0,0.0,0.0,0.0,89.076667,3.51,4.636667,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037614,0.0,0.333333,0.0,0.333333,25.333333,3.270836,0.0,0.0,0.0,0.0,0.00012545152367686614,3
674,46,10417,84,228,4,4,-0.538803,-8.988603,-8.4498,0,0,0,1,0,0.0,0.0,0.52339,motion,10,0.625,1.0,44.44,0.0,16.43,63.9,0.874,0.0,1.649,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,12.012,0.0,0.0,1.0,1.0,1.0,0.0,1.649,0.0,0.0,0.0,0.0,1.0,0.874,0.874,12.012,12.012,0.0,0.0,0.0,0.0,0.0,63.9,44.44,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.583519,0.0,0.0,0.0,0.0,0.0002375133355318577,3
674,47,10219,60,200,7,7,11.180706,-9.511993,-20.692699,1,0,0,5,0,-1.913362,3.1206,4.800918,map,49,1.0,1.0,38.2,17.22,19.95,52.67,0.861,0.0,3.545,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.399,15.213,0.0,0.0,5.0,8.0,0.625,0.375,3.2924,0.174408,2.1814,1.0,0.0,0.0,0.8864,0.918,23.2546,29.082,0.0,0.0,0.0,0.0,0.0,57.888,37.036,15.856,34.6,1.368283,0.5,1.368283,0.5,1.368283,0.5,0.587438,0.5,0.363973,0.5,2.22075,1.842575,0.378175,27.5,3.349904,3.113804,7.071068,1.842575,5.065237,0.08901852883132942,3
674,48,10410,60,218,5,5,0.511539,-14.312911,-14.82445,0,0,0,1,0,0.0,0.0,1.018161,map,25,1.0,1.0,24.04,11.08,17.39,45.82,0.816,0.0,2.734,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.803,19.274,0.0,0.0,1.0,1.0,1.0,0.0,2.734,0.0,1.803,1.0,0.0,0.0,0.816,0.816,19.274,19.274,0.0,0.0,0.0,0.0,0.0,45.82,24.04,11.08,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.583519,0.0,0.0,0.0,0.0,0.02199899362763214,3
674,49,10364,64,210,5,5,-1.625738,-15.331072,-13.705333,0,0,0,1,2,0.0,0.0,1.603601,map,25,1.0,1.0,24.92,12.4,19.1,50.21,0.834,0.0,2.807,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.828,18.04,0.0,0.0,1.0,3.0,0.333333,0.666667,2.807,0.0,1.828,1.0,0.0,0.0,0.834,0.834,18.04,18.04,0.0,0.0,0.0,0.0,0.0,50.21,24.92,12.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.333333,3.270836,0.0,0.0,0.0,0.0,0.009214635870971894,3
674,50,6609,72,136,14,14,24.947799,-16.934673,-41.882472,1,0,0,8,0,-0.040558,0.28998,2.067477,large_dark,196,1.0,1.0,13.79,4.65,21.77,86.83,0.36,0.0,4.483,0.0,0.0,0.0,0,0,0.0,0.0,0.0,47.972,41.481,0.0,0.0,8.0,9.0,0.888889,0.111111,4.19125,0.150933,45.267,1.0,0.0,0.0,0.405375,0.436,43.706,46.573,0.0,0.0,0.0,0.0,0.0,86.07,7.49875,5.05625,196.0,0.066531,0.111111,0.066531,0.111111,0.161358,0.444444,0.024374,0.0,-0.10661,0.0,1.033396,1.252393,-0.218997,29.0,3.401197,0.94978,5.09902,1.252393,6.254755,0.008768487989045429,3
674,51,10339,78,228,5,5,-0.540731,-19.00215,-18.461419,0,0,0,2,2,-1.225,1.225,2.161247,map,25,1.0,1.0,27.16,13.8,17.61,65.1,0.874,0.0,2.874,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.864,23.058,0.0,0.0,2.0,4.0,0.5,0.5,2.368,0.506,0.932,0.5,0.0,0.0,0.927,0.98,21.0755,23.058,0.0,0.0,0.0,0.0,0.0,60.085,35.455,18.1,19.0,0.75,0.25,0.75,0.25,0.603371,0.25,0.126733,0.25,0.022285,0.0,1.075291,1.237437,-0.162146,28.0,3.367296,2.103643,4.949747,1.237437,4.949747,0.020023647009399015,3
674,52,6609,70,158,14,14,10.701814,-21.163397,-31.86521,1,0,0,9,0,-0.407535,1.781883,,large_dark,196,1.0,1.0,17.32,6.18,16.97,78.73,0.406,0.0,3.818,0.0,0.0,0.0,0,0,0.0,0.0,0.0,39.448,32.98,0.0,0.0,9.0,9.0,1.0,0.0,3.764889,0.381918,36.717667,1.0,0.0,0.0,0.389444,0.47,35.352556,37.219,0.0,0.0,0.0,0.0,0.0,81.482222,10.118889,7.94,190.222222,-0.039001,0.111111,-0.039001,0.111111,-0.251086,0.111111,-0.01509,0.111111,-0.116892,0.0,3.032203,3.092086,-0.059883,29.0,3.401197,2.842444,11.045361,3.092086,10.818734,0.0005186725295765422,3
675,1,6609,66,118,14,14,44.04736,46.790708,2.743347,1,1,1,9,0,0.235266,-0.001513,18.280191,large_dark,196,1.0,1.0,0.0,5.33,1.2,83.24,0.591,0.0,5.455,0.0,0.0,0.0,0,0,0.0,0.0,0.0,63.909,3.103,0.0,0.0,9.0,9.0,1.0,0.0,5.471556,0.080511,63.713667,1.0,0.0,0.0,0.607778,0.62,3.017444,3.103,0.0,0.0,0.0,0.0,0.0,82.565556,3.747778,5.315556,196.0,-0.013255,0.0,-0.013255,0.0,-0.001529,0.0,0.0,0.0,-0.012256,0.0,0.333333,0.711229,-0.377896,26.0,3.295837,0.444444,2.0,0.711229,1.758973,0.020137288152356124,3
