clip,frame,det_x,det_y,det_w,det_h,visible,confidence,bg_split,source,oracle_hit,strict_hit,selected_dist_px,oracle_rank,oracle_source,vision_confidence,review_rank,notes
529a6584-8974-4cf9-b7f7-f66d49cd3845,55,161.0,74.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,56,161.0,73.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,4.243,2,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,57,159.0,73.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,58,157.0,73.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,59,156.0,72.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.606,2,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,60,154.0,72.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,61,153.0,71.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,5.099,2,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,62,152.0,74.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,63,150.0,75.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,64,149.0,75.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.0,2,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,100,124.0,99.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,101,124.0,100.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,4.0,2,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,102,121.0,100.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,103,119.0,101.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,105,117.0,101.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,106,105.0,105.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,9.192,2,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,107,115.0,101.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,108,114.0,102.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,109,113.0,102.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.5,2,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,115,109.0,99.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,116,109.0,99.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.162,2,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,118,108.0,100.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,119,108.0,100.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.536,2,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,122,106.0,100.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,123,105.0,100.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,124,105.0,100.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.536,2,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,127,105.0,102.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,128,104.0,102.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,129,104.0,102.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.64,2,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,135,96.0,105.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,8.062,2,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,136,94.0,106.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,7.81,3,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,140,94.0,104.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,7.906,2,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,141,93.0,104.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,5.148,3,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,143,101.0,104.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,5.523,3,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,144,101.0,105.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,5.59,3,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,147,97.0,105.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
529a6584-8974-4cf9-b7f7-f66d49cd3845,148,96.0,106.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,437,177.0,70.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,438,177.0,69.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,439,175.0,71.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,440,176.0,68.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,441,174.0,71.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,442,175.0,70.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,443,174.0,71.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,444,174.0,71.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.606,2,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,445,172.0,72.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,446,169.0,74.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,447,170.0,74.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,448,164.0,73.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,4.743,2,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,449,162.0,73.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,4.243,2,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,450,166.0,75.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,451,163.0,77.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,452,164.0,75.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,453,162.0,75.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,454,159.0,76.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,455,160.0,73.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,456,159.0,72.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.606,2,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,457,159.0,73.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,458,157.0,73.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,459,154.0,75.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,460,154.0,72.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,461,153.0,71.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,4.123,2,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,462,152.0,74.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,463,150.0,75.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,465,147.0,74.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,494,132.0,99.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,4.61,2,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,500,124.0,99.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,501,124.0,100.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,4.0,2,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,503,119.0,101.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,505,117.0,101.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,506,103.0,103.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,10.548,2,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,508,114.0,102.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,509,113.0,103.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.64,2,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,510,112.0,101.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,511,112.0,101.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.64,2,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,515,109.0,99.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,516,109.0,99.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.162,2,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,517,108.0,99.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,532,96.0,106.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,8.602,2,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,535,96.0,105.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,8.062,2,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,536,94.0,106.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,6.265,3,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,537,103.0,104.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,540,94.0,104.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,7.906,2,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,541,92.0,105.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,6.801,3,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,547,97.0,105.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,550,93.0,108.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,6.364,2,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,551,92.0,110.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,5.59,3,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,552,95.0,107.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,553,95.0,106.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,554,96.0,106.0,11.0,8.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,appearance,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,555,93.0,105.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,556,92.0,105.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,4.472,2,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,557,92.0,101.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,558,93.0,90.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,559,93.0,86.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,560,92.0,85.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,561,90.0,88.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,562,89.0,80.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,563,83.0,78.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,564,85.0,79.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,565,84.0,72.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,566,83.0,69.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,6.083,2,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,568,77.0,67.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,569,76.0,70.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,570,78.0,73.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,7.382,2,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,571,72.0,71.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,572,64.0,73.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,10.198,3,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,573,65.0,81.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,6.671,6,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,574,63.0,76.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,575,53.0,81.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,7.382,3,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,576,57.0,81.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,577,57.0,88.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,578,51.0,90.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,8.515,2,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,579,44.0,93.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,580,44.0,94.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,8.062,2,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,581,41.0,96.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,10.817,5,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,582,18.0,107.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,9.0,2,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,583,14.0,114.0,7.0,7.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,584,7.0,118.0,7.0,7.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,585,34.0,114.0,3.0,3.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,33.526,7,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,586,31.0,116.0,3.0,3.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,28.284,6,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,587,28.0,116.0,3.0,3.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,588,20.0,116.0,3.0,3.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.0,1,map,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,589,6.0,111.0,13.0,13.0,1,medium_high,textured_non_sky,surface_audit_seed_v2,True,True,4.123,5,appearance,,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,590,6.0,111.0,13.0,13.0,1,medium_high,textured_non_sky,surface_audit_seed_v2,True,True,3.0,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,0,59.5,96.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,False,False,,,,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,1,59.5,96.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,False,False,30.61,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,2,60.5,96.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,99.005,33,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,3,60.5,96.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,36.101,56,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,4,60.5,96.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,75.348,58,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,5,61.0,96.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,39.3,68,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,6,61.0,96.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,40.7,47,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,7,61.5,95.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,63.72,65,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,8,62.0,95.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,63.565,65,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,9,62.0,95.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,71.418,64,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,10,62.5,95.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,106.477,80,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,11,62.5,95.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,106.477,56,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,12,63.0,94.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,False,False,57.561,60,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,13,63.5,94.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,56.719,77,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,14,63.5,94.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,24.698,76,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,15,64.0,94.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,False,False,78.0,57,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,16,64.0,94.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,54.722,53,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,17,64.5,94.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,False,False,54.233,66,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,18,65.0,94.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,False,False,55.7,61,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,19,65.0,94.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,56.679,80,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,20,65.5,94.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,57.169,71,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,21,65.5,94.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,58.149,51,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,22,66.0,93.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,86.501,4,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,23,66.5,92.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,85.802,24,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,24,66.5,92.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,82.037,20,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,25,67.0,92.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,83.932,70,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,26,67.0,92.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,91.228,57,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,27,67.5,91.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,False,98.671,5,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,28,68.0,91.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.803,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,29,68.0,92.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.414,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,30,69.0,92.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.5,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,31,69.0,92.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.5,59,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,32,69.5,92.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,0.5,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,33,70.0,92.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,3.162,2,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,34,70.0,92.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,4.123,2,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,35,70.5,91.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,2.55,1,map,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,36,70.5,91.5,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,2.55,38,appearance,,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,37,71.0,91.0,12.0,12.0,1,high,textured_non_sky,surface_audit_seed_v2,True,True,1.0,66,appearance,,,
