clip,frame,source,orig_x,orig_y,orig_w,orig_h,orig_cx,orig_cy,x,y,w,h,confidence,notes,track_id,rank,verified_score,det_x,det_y,det_w,det_h,visible
1c1258a1-d0f6-433e-9466-dbc1705fa263,279,map,368.0,280.0,24.0,24.0,380.0,292.0,184.0,140.0,12.0,12.0,high,target_1c_measured_anchor,,,,184.0,140.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,280,map,370.0,280.0,24.0,24.0,382.0,292.0,185.0,140.0,12.0,12.0,high,target_1c_measured_anchor,,,,185.0,140.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,281,map,370.0,280.0,24.0,24.0,382.0,292.0,185.0,140.0,12.0,12.0,high,target_1c_measured_anchor,,,,185.0,140.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,282,map,370.0,278.0,24.0,24.0,382.0,290.0,185.0,139.0,12.0,12.0,high,target_1c_measured_anchor,,,,185.0,139.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,283,map,372.0,278.0,24.0,24.0,384.0,290.0,186.0,139.0,12.0,12.0,high,target_1c_measured_anchor,,,,186.0,139.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,284,map,372.0,278.0,24.0,24.0,384.0,290.0,186.0,139.0,12.0,12.0,high,target_1c_measured_anchor,,,,186.0,139.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,285,map,374.0,278.0,24.0,24.0,386.0,290.0,187.0,139.0,12.0,12.0,high,target_1c_measured_anchor,,,,187.0,139.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,286,map,374.0,278.0,24.0,24.0,386.0,290.0,187.0,139.0,12.0,12.0,high,target_1c_measured_anchor,,,,187.0,139.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,287,map,374.0,276.0,24.0,24.0,386.0,288.0,187.0,138.0,12.0,12.0,high,target_1c_measured_anchor,,,,187.0,138.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,288,map,376.0,276.0,24.0,24.0,388.0,288.0,188.0,138.0,12.0,12.0,high,target_1c_measured_anchor,,,,188.0,138.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,289,map,376.0,276.0,24.0,24.0,388.0,288.0,188.0,138.0,12.0,12.0,high,target_1c_measured_anchor,,,,188.0,138.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,290,map,376.0,274.0,24.0,24.0,388.0,286.0,188.0,137.0,12.0,12.0,high,target_1c_measured_anchor,,,,188.0,137.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,291,map,376.0,274.0,24.0,24.0,388.0,286.0,188.0,137.0,12.0,12.0,high,target_1c_measured_anchor,,,,188.0,137.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,292,map,378.0,274.0,24.0,24.0,390.0,286.0,189.0,137.0,12.0,12.0,high,target_1c_measured_anchor,,,,189.0,137.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,293,map,378.0,272.0,24.0,24.0,390.0,284.0,189.0,136.0,12.0,12.0,high,target_1c_measured_anchor,,,,189.0,136.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,294,map,378.0,272.0,24.0,24.0,390.0,284.0,189.0,136.0,12.0,12.0,high,target_1c_measured_anchor,,,,189.0,136.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,295,map,378.0,268.0,24.0,24.0,390.0,280.0,189.0,134.0,12.0,12.0,high,target_1c_measured_anchor,,,,189.0,134.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,296,map,378.0,266.0,24.0,24.0,390.0,278.0,189.0,133.0,12.0,12.0,high,target_1c_measured_anchor,,,,189.0,133.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,297,map,378.0,266.0,24.0,24.0,390.0,278.0,189.0,133.0,12.0,12.0,high,target_1c_measured_anchor,,,,189.0,133.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,298,map,376.0,256.0,24.0,24.0,388.0,268.0,188.0,128.0,12.0,12.0,high,target_1c_measured_anchor,,,,188.0,128.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,299,map,374.0,252.0,24.0,24.0,386.0,264.0,187.0,126.0,12.0,12.0,high,target_1c_measured_anchor,,,,187.0,126.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,300,map,376.0,254.0,24.0,24.0,388.0,266.0,188.0,127.0,12.0,12.0,high,target_1c_measured_anchor,,,,188.0,127.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,301,map,382.0,254.0,24.0,24.0,394.0,266.0,191.0,127.0,12.0,12.0,high,target_1c_measured_anchor,,,,191.0,127.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,302,map,374.0,252.0,24.0,24.0,386.0,264.0,187.0,126.0,12.0,12.0,high,target_1c_measured_anchor,,,,187.0,126.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,303,map,376.0,258.0,24.0,24.0,388.0,270.0,188.0,129.0,12.0,12.0,high,target_1c_measured_anchor,,,,188.0,129.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,304,map,382.0,252.0,24.0,24.0,394.0,264.0,191.0,126.0,12.0,12.0,high,target_1c_measured_anchor,,,,191.0,126.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,305,map,376.0,256.0,24.0,24.0,388.0,268.0,188.0,128.0,12.0,12.0,high,target_1c_measured_anchor,,,,188.0,128.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,306,map,380.0,250.0,24.0,24.0,392.0,262.0,190.0,125.0,12.0,12.0,high,target_1c_measured_anchor,,,,190.0,125.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,307,map,384.0,256.0,6.0,6.0,387.0,259.0,192.0,128.0,3.0,3.0,high,target_1c_measured_anchor,,,,192.0,128.0,3.0,3.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,308,map,376.0,250.0,24.0,24.0,388.0,262.0,188.0,125.0,12.0,12.0,high,target_1c_measured_anchor,,,,188.0,125.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,309,map,380.0,246.0,24.0,24.0,392.0,258.0,190.0,123.0,12.0,12.0,high,target_1c_measured_anchor,,,,190.0,123.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,310,map,376.0,248.0,24.0,24.0,388.0,260.0,188.0,124.0,12.0,12.0,high,target_1c_measured_anchor,,,,188.0,124.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,311,map,376.0,248.0,24.0,24.0,388.0,260.0,188.0,124.0,12.0,12.0,high,target_1c_measured_anchor,,,,188.0,124.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,312,map,376.0,244.0,24.0,24.0,388.0,256.0,188.0,122.0,12.0,12.0,high,target_1c_measured_anchor,,,,188.0,122.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,313,map,376.0,240.0,24.0,24.0,388.0,252.0,188.0,120.0,12.0,12.0,high,target_1c_measured_anchor,,,,188.0,120.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,314,map,378.0,236.0,24.0,24.0,390.0,248.0,189.0,118.0,12.0,12.0,high,target_1c_measured_anchor,,,,189.0,118.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,315,map,374.0,238.0,24.0,24.0,386.0,250.0,187.0,119.0,12.0,12.0,high,target_1c_measured_anchor,,,,187.0,119.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,316,map,378.0,234.0,24.0,24.0,390.0,246.0,189.0,117.0,12.0,12.0,high,target_1c_measured_anchor,,,,189.0,117.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,317,map,374.0,236.0,24.0,24.0,386.0,248.0,187.0,118.0,12.0,12.0,high,target_1c_measured_anchor,,,,187.0,118.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,318,map,370.0,232.0,24.0,24.0,382.0,244.0,185.0,116.0,12.0,12.0,high,target_1c_measured_anchor,,,,185.0,116.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,319,map,372.0,228.0,24.0,24.0,384.0,240.0,186.0,114.0,12.0,12.0,high,target_1c_measured_anchor,,,,186.0,114.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,320,map,364.0,230.0,24.0,24.0,376.0,242.0,182.0,115.0,12.0,12.0,high,target_1c_measured_anchor,,,,182.0,115.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,321,map,360.0,228.0,24.0,24.0,372.0,240.0,180.0,114.0,12.0,12.0,high,target_1c_measured_anchor,,,,180.0,114.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,322,map,358.0,226.0,24.0,24.0,370.0,238.0,179.0,113.0,12.0,12.0,high,target_1c_measured_anchor,,,,179.0,113.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,323,map,350.0,224.0,24.0,24.0,362.0,236.0,175.0,112.0,12.0,12.0,high,target_1c_measured_anchor,,,,175.0,112.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,324,map,344.0,222.0,24.0,24.0,356.0,234.0,172.0,111.0,12.0,12.0,high,target_1c_measured_anchor,,,,172.0,111.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,325,map,342.0,222.0,24.0,24.0,354.0,234.0,171.0,111.0,12.0,12.0,high,target_1c_measured_anchor,,,,171.0,111.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,326,map,336.0,220.0,24.0,24.0,348.0,232.0,168.0,110.0,12.0,12.0,high,target_1c_measured_anchor,,,,168.0,110.0,12.0,12.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,327,map,380.0,224.0,10.0,10.0,385.0,229.0,190.0,112.0,5.0,5.0,high,target_1c_measured_anchor,,,,190.0,112.0,5.0,5.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,328,map,360.0,224.0,6.0,6.0,363.0,227.0,180.0,112.0,3.0,3.0,high,target_1c_measured_anchor,,,,180.0,112.0,3.0,3.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,329,map,362.0,222.0,6.0,6.0,365.0,225.0,181.0,111.0,3.0,3.0,high,target_1c_measured_anchor,,,,181.0,111.0,3.0,3.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,330,map,352.0,224.0,6.0,6.0,355.0,227.0,176.0,112.0,3.0,3.0,high,target_1c_measured_anchor,,,,176.0,112.0,3.0,3.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,331,vision_template_tail_v1,334.0,211.0,28.0,28.0,348.0,225.0,167.0,105.5,14.0,14.0,high,tail_template_verified_score_0.876,,,,167.0,105.5,14.0,14.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,332,vision_template_tail_v1,327.0,207.0,28.0,28.0,341.0,221.0,163.5,103.5,14.0,14.0,high,tail_template_verified_score_0.882,,,,163.5,103.5,14.0,14.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,333,vision_template_tail_v1,327.0,207.0,28.0,28.0,341.0,221.0,163.5,103.5,14.0,14.0,high,tail_template_verified_score_0.927,,,,163.5,103.5,14.0,14.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,334,vision_template_tail_v1,322.0,201.0,28.0,28.0,336.0,215.0,161.0,100.5,14.0,14.0,high,tail_template_verified_score_0.879,,,,161.0,100.5,14.0,14.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,335,vision_template_tail_v1,322.0,201.0,28.0,28.0,336.0,215.0,161.0,100.5,14.0,14.0,high,tail_template_verified_score_0.927,,,,161.0,100.5,14.0,14.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,336,vision_template_tail_v1,317.0,193.0,28.0,28.0,331.0,207.0,158.5,96.5,14.0,14.0,high,tail_template_verified_score_0.874,,,,158.5,96.5,14.0,14.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,337,vision_template_tail_v1,313.0,184.0,28.0,28.0,327.0,198.0,156.5,92.0,14.0,14.0,high,tail_template_verified_score_0.882,,,,156.5,92.0,14.0,14.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,338,vision_template_tail_v1,313.0,184.0,28.0,28.0,327.0,198.0,156.5,92.0,14.0,14.0,high,tail_template_verified_score_0.930,,,,156.5,92.0,14.0,14.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,339,vision_template_tail_v1,308.0,174.0,28.0,28.0,322.0,188.0,154.0,87.0,14.0,14.0,high,tail_template_verified_score_0.894,,,,154.0,87.0,14.0,14.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,340,vision_template_tail_v1,308.0,174.0,28.0,28.0,322.0,188.0,154.0,87.0,14.0,14.0,high,tail_template_verified_score_0.938,,,,154.0,87.0,14.0,14.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,341,vision_template_tail_v1,304.0,164.0,28.0,28.0,318.0,178.0,152.0,82.0,14.0,14.0,high,tail_template_verified_score_0.862,,,,152.0,82.0,14.0,14.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,342,vision_template_tail_v1,300.0,156.0,28.0,28.0,314.0,170.0,150.0,78.0,14.0,14.0,high,tail_template_verified_score_0.873,,,,150.0,78.0,14.0,14.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,343,vision_template_tail_v1,300.0,156.0,28.0,28.0,314.0,170.0,150.0,78.0,14.0,14.0,high,tail_template_verified_score_0.925,,,,150.0,78.0,14.0,14.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,344,vision_template_tail_v1,296.0,149.0,28.0,28.0,310.0,163.0,148.0,74.5,14.0,14.0,high,tail_template_verified_score_0.903,,,,148.0,74.5,14.0,14.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,345,vision_template_tail_v1,296.0,149.0,28.0,28.0,310.0,163.0,148.0,74.5,14.0,14.0,high,tail_template_verified_score_0.943,,,,148.0,74.5,14.0,14.0,1
1c1258a1-d0f6-433e-9466-dbc1705fa263,346,vision_template_tail_v1,293.0,143.0,28.0,28.0,307.0,157.0,146.5,71.5,14.0,14.0,high,tail_template_verified_score_0.922,,,,146.5,71.5,14.0,14.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,37,vision_verified_next_batch_v1,356.0,138.0,24.0,24.0,368.0,150.0,178.0,69.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,14.863391,178.0,69.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,38,vision_verified_next_batch_v1,354.0,138.0,24.0,24.0,366.0,150.0,177.0,69.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,21.283395,177.0,69.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,39,vision_verified_next_batch_v1,350.0,142.0,24.0,24.0,362.0,154.0,175.0,71.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,23.158514,175.0,71.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,40,vision_verified_next_batch_v1,352.0,136.0,24.0,24.0,364.0,148.0,176.0,68.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,31.493138,176.0,68.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,41,vision_verified_next_batch_v1,348.0,142.0,24.0,24.0,360.0,154.0,174.0,71.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,32.656948,174.0,71.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,42,vision_verified_next_batch_v1,350.0,140.0,24.0,24.0,362.0,152.0,175.0,70.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,39.529677,175.0,70.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,43,vision_verified_next_batch_v1,348.0,142.0,24.0,24.0,360.0,154.0,174.0,71.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,46.39869,174.0,71.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,44,vision_verified_next_batch_v1,348.0,142.0,24.0,24.0,360.0,154.0,174.0,71.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,44.930116,174.0,71.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,45,vision_verified_next_batch_v1,344.0,144.0,24.0,24.0,356.0,156.0,172.0,72.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,53.752102,172.0,72.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,46,vision_verified_next_batch_v1,344.0,144.0,24.0,24.0,356.0,156.0,172.0,72.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,42.949537,172.0,72.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,47,vision_verified_next_batch_v1,340.0,148.0,24.0,24.0,352.0,160.0,170.0,74.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,46.039465,170.0,74.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,48,vision_verified_next_batch_v1,336.0,148.0,24.0,24.0,348.0,160.0,168.0,74.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,51.036506,168.0,74.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,49,vision_verified_next_batch_v1,330.0,152.0,24.0,24.0,342.0,164.0,165.0,76.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,45.425201,165.0,76.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,50,vision_verified_next_batch_v1,332.0,150.0,24.0,24.0,344.0,162.0,166.0,75.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,49.833337,166.0,75.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,51,vision_verified_next_batch_v1,326.0,154.0,24.0,24.0,338.0,166.0,163.0,77.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,45.485629,163.0,77.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,52,vision_verified_next_batch_v1,328.0,150.0,24.0,24.0,340.0,162.0,164.0,75.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,43.911674,164.0,75.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,53,vision_verified_next_batch_v1,324.0,150.0,24.0,24.0,336.0,162.0,162.0,75.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,49.12982,162.0,75.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,54,vision_verified_next_batch_v1,318.0,152.0,24.0,24.0,330.0,164.0,159.0,76.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,45.636082,159.0,76.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,55,vision_verified_next_batch_v1,322.0,148.0,24.0,24.0,334.0,160.0,161.0,74.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,49.052218,161.0,74.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,56,vision_verified_next_batch_v1,322.0,146.0,24.0,24.0,334.0,158.0,161.0,73.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,41.659431,161.0,73.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,57,vision_verified_next_batch_v1,318.0,146.0,24.0,24.0,330.0,158.0,159.0,73.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,44.362467,159.0,73.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,58,vision_verified_next_batch_v1,314.0,146.0,24.0,24.0,326.0,158.0,157.0,73.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,48.758004,157.0,73.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,59,vision_verified_next_batch_v1,312.0,144.0,24.0,24.0,324.0,156.0,156.0,72.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,41.700744,156.0,72.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,60,vision_verified_next_batch_v1,308.0,144.0,24.0,24.0,320.0,156.0,154.0,72.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,47.557098,154.0,72.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,61,vision_verified_next_batch_v1,306.0,142.0,24.0,24.0,318.0,154.0,153.0,71.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,40.794238,153.0,71.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,62,vision_verified_next_batch_v1,304.0,148.0,24.0,24.0,316.0,160.0,152.0,74.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,41.690306,152.0,74.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,63,vision_verified_next_batch_v1,300.0,150.0,24.0,24.0,312.0,162.0,150.0,75.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,46.10609,150.0,75.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,64,vision_verified_next_batch_v1,298.0,150.0,24.0,24.0,310.0,162.0,149.0,75.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,38.861138,149.0,75.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,65,vision_verified_next_batch_v1,296.0,152.0,24.0,24.0,308.0,164.0,148.0,76.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,45.994519,148.0,76.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,66,vision_verified_next_batch_v1,294.0,152.0,24.0,24.0,306.0,164.0,147.0,76.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,38.314841,147.0,76.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,67,vision_verified_next_batch_v1,284.0,150.0,24.0,24.0,296.0,162.0,142.0,75.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,35.839093,142.0,75.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,68,vision_verified_next_batch_v1,280.0,150.0,24.0,24.0,292.0,162.0,140.0,75.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,39.617579,140.0,75.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,69,vision_verified_next_batch_v1,276.0,150.0,24.0,24.0,288.0,162.0,138.0,75.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,33.431961,138.0,75.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,70,vision_verified_next_batch_v1,276.0,152.0,24.0,24.0,288.0,164.0,138.0,76.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,38.098789,138.0,76.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,71,vision_verified_next_batch_v1,276.0,162.0,24.0,24.0,288.0,174.0,138.0,81.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,34.759357,138.0,81.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,72,vision_verified_next_batch_v1,274.0,164.0,24.0,24.0,286.0,176.0,137.0,82.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,3.0,26.043245,137.0,82.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,73,vision_verified_next_batch_v1,272.0,158.0,24.0,24.0,284.0,170.0,136.0,79.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,34.262178,136.0,79.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,74,vision_verified_next_batch_v1,270.0,162.0,24.0,24.0,282.0,174.0,135.0,81.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,32.595774,135.0,81.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,75,vision_verified_next_batch_v1,268.0,162.0,24.0,24.0,280.0,174.0,134.0,81.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,37.878293,134.0,81.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,76,vision_verified_next_batch_v1,268.0,164.0,24.0,24.0,280.0,176.0,134.0,82.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,40.085128,134.0,82.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,77,vision_verified_next_batch_v1,264.0,166.0,24.0,24.0,276.0,178.0,132.0,83.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,40.611,132.0,83.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,78,vision_verified_next_batch_v1,262.0,168.0,24.0,24.0,274.0,180.0,131.0,84.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,49.152289,131.0,84.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,79,vision_verified_next_batch_v1,262.0,172.0,24.0,24.0,274.0,184.0,131.0,86.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,46.497157,131.0,86.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,80,vision_verified_next_batch_v1,260.0,172.0,24.0,24.0,272.0,184.0,130.0,86.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,54.711134,130.0,86.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,81,vision_verified_next_batch_v1,260.0,176.0,24.0,24.0,272.0,188.0,130.0,88.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,51.432601,130.0,88.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,82,vision_verified_next_batch_v1,258.0,176.0,24.0,24.0,270.0,188.0,129.0,88.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,51.429495,129.0,88.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,83,vision_verified_next_batch_v1,256.0,178.0,24.0,24.0,268.0,190.0,128.0,89.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,55.4468,128.0,89.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,84,vision_verified_next_batch_v1,254.0,180.0,24.0,24.0,266.0,192.0,127.0,90.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,46.721356,127.0,90.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,85,vision_verified_next_batch_v1,256.0,182.0,24.0,24.0,268.0,194.0,128.0,91.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,50.238197,128.0,91.0,12.0,12.0,1
529a6584-8974-4cf9-b7f7-f66d49cd3845,86,vision_verified_next_batch_v1,256.0,184.0,24.0,24.0,268.0,196.0,128.0,92.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,3.0,42.277533,128.0,92.0,12.0,12.0,1
