clip,frame,source,orig_x,orig_y,orig_w,orig_h,orig_cx,orig_cy,x,y,w,h,confidence,notes,track_id,rank,verified_score,det_x,det_y,det_w,det_h,visible
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,673,vision_template_tail_v1,159.0,178.0,30.0,30.0,174.0,193.0,79.5,89.0,15.0,15.0,high,tail_template_verified_score_0.997,,,,79.5,89.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,674,vision_template_tail_v1,161.0,178.0,30.0,30.0,176.0,193.0,80.5,89.0,15.0,15.0,high,tail_template_verified_score_0.994,,,,80.5,89.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,675,vision_template_tail_v1,161.0,178.0,30.0,30.0,176.0,193.0,80.5,89.0,15.0,15.0,high,tail_template_verified_score_0.996,,,,80.5,89.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,676,vision_template_tail_v1,164.0,178.0,30.0,30.0,179.0,193.0,82.0,89.0,15.0,15.0,high,tail_template_verified_score_0.994,,,,82.0,89.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,677,vision_template_tail_v1,166.0,177.0,30.0,30.0,181.0,192.0,83.0,88.5,15.0,15.0,high,tail_template_verified_score_0.997,,,,83.0,88.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,678,vision_template_tail_v1,166.0,177.0,30.0,30.0,181.0,192.0,83.0,88.5,15.0,15.0,high,tail_template_verified_score_0.998,,,,83.0,88.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,679,vision_template_tail_v1,168.0,177.0,30.0,30.0,183.0,192.0,84.0,88.5,15.0,15.0,high,tail_template_verified_score_0.996,,,,84.0,88.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,680,vision_template_tail_v1,168.0,177.0,30.0,30.0,183.0,192.0,84.0,88.5,15.0,15.0,high,tail_template_verified_score_0.997,,,,84.0,88.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,681,vision_template_tail_v1,171.0,177.0,30.0,30.0,186.0,192.0,85.5,88.5,15.0,15.0,high,tail_template_verified_score_0.994,,,,85.5,88.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,682,vision_template_tail_v1,172.0,176.0,30.0,30.0,187.0,191.0,86.0,88.0,15.0,15.0,high,tail_template_verified_score_0.997,,,,86.0,88.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,683,vision_template_tail_v1,172.0,176.0,30.0,30.0,187.0,191.0,86.0,88.0,15.0,15.0,high,tail_template_verified_score_0.998,,,,86.0,88.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,684,vision_template_tail_v1,174.0,176.0,30.0,30.0,189.0,191.0,87.0,88.0,15.0,15.0,high,tail_template_verified_score_0.996,,,,87.0,88.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,685,vision_template_tail_v1,174.0,176.0,30.0,30.0,189.0,191.0,87.0,88.0,15.0,15.0,high,tail_template_verified_score_0.997,,,,87.0,88.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,686,vision_template_tail_v1,176.0,175.0,30.0,30.0,191.0,190.0,88.0,87.5,15.0,15.0,high,tail_template_verified_score_0.994,,,,88.0,87.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,687,vision_template_tail_v1,178.0,175.0,30.0,30.0,193.0,190.0,89.0,87.5,15.0,15.0,high,tail_template_verified_score_0.998,,,,89.0,87.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,688,vision_template_tail_v1,178.0,175.0,30.0,30.0,193.0,190.0,89.0,87.5,15.0,15.0,high,tail_template_verified_score_0.999,,,,89.0,87.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,689,vision_template_tail_v1,179.0,174.0,30.0,30.0,194.0,189.0,89.5,87.0,15.0,15.0,high,tail_template_verified_score_0.996,,,,89.5,87.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,690,vision_template_tail_v1,179.0,174.0,30.0,30.0,194.0,189.0,89.5,87.0,15.0,15.0,high,tail_template_verified_score_0.997,,,,89.5,87.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,691,vision_template_tail_v1,181.0,174.0,30.0,30.0,196.0,189.0,90.5,87.0,15.0,15.0,high,tail_template_verified_score_0.996,,,,90.5,87.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,692,vision_template_tail_v1,182.0,173.0,30.0,30.0,197.0,188.0,91.0,86.5,15.0,15.0,high,tail_template_verified_score_0.997,,,,91.0,86.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,693,vision_template_tail_v1,182.0,173.0,30.0,30.0,197.0,188.0,91.0,86.5,15.0,15.0,high,tail_template_verified_score_0.998,,,,91.0,86.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,694,vision_template_tail_v1,184.0,173.0,30.0,30.0,199.0,188.0,92.0,86.5,15.0,15.0,high,tail_template_verified_score_0.995,,,,92.0,86.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,695,vision_template_tail_v1,184.0,173.0,30.0,30.0,199.0,188.0,92.0,86.5,15.0,15.0,high,tail_template_verified_score_0.997,,,,92.0,86.5,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,696,vision_template_tail_v1,185.0,172.0,30.0,30.0,200.0,187.0,92.5,86.0,15.0,15.0,high,tail_template_verified_score_0.997,,,,92.5,86.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,697,vision_template_tail_v1,187.0,172.0,30.0,30.0,202.0,187.0,93.5,86.0,15.0,15.0,high,tail_template_verified_score_0.996,,,,93.5,86.0,15.0,15.0,1
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,698,vision_template_tail_v1,187.0,172.0,30.0,30.0,202.0,187.0,93.5,86.0,15.0,15.0,high,tail_template_verified_score_0.998,,,,93.5,86.0,15.0,15.0,1
