clip,frame,source,orig_x,orig_y,orig_w,orig_h,orig_cx,orig_cy,x,y,w,h,confidence,notes,track_id,rank,verified_score,det_x,det_y,det_w,det_h,visible,router_state,close_sky_like,close_texture,close_mean,close_std,close_grad,far_sky_like,far_texture,far_mean,far_std,far_grad,vision_review_status,vision_review_reason,surface_training_weight
529a6584-8974-4cf9-b7f7-f66d49cd3845,56,vision_verified_next_batch_v1,322.0,146.0,24.0,24.0,334.0,158.0,161.0,73.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,41.659431,161.0,73.0,12.0,12.0,1,unknown,0.3395,16.361,172.909,25.342,5.384,0.0,27.008,156.818,43.417,6.952,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,57,vision_verified_next_batch_v1,318.0,146.0,24.0,24.0,330.0,158.0,159.0,73.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,44.362467,159.0,73.0,12.0,12.0,1,unknown,0.3718,15.639,171.705,24.254,5.109,0.0,26.964,156.735,43.4,6.874,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,58,vision_verified_next_batch_v1,314.0,146.0,24.0,24.0,326.0,158.0,157.0,73.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,48.758004,157.0,73.0,12.0,12.0,1,unknown,0.4048,14.944,169.971,23.074,5.006,0.0,27.1,156.497,43.676,6.839,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,59,vision_verified_next_batch_v1,312.0,144.0,24.0,24.0,324.0,156.0,156.0,72.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,41.700744,156.0,72.0,12.0,12.0,1,unknown,0.3935,15.192,170.57,23.466,5.079,0.0,27.028,156.864,43.486,6.913,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,60,vision_verified_next_batch_v1,308.0,144.0,24.0,24.0,320.0,156.0,154.0,72.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,47.557098,154.0,72.0,12.0,12.0,1,unknown,0.4204,14.424,168.497,22.273,4.832,0.0,27.138,156.523,43.778,6.8,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,61,vision_verified_next_batch_v1,306.0,142.0,24.0,24.0,318.0,154.0,153.0,71.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,40.794238,153.0,71.0,12.0,12.0,1,unknown,0.4128,14.665,169.079,22.637,4.921,0.0,27.074,156.842,43.621,6.849,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,62,vision_verified_next_batch_v1,304.0,148.0,24.0,24.0,316.0,160.0,152.0,74.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,41.690306,152.0,74.0,12.0,12.0,1,unknown,0.4487,13.604,166.964,20.979,4.59,0.0,26.943,155.738,43.557,6.637,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,63,vision_verified_next_batch_v1,300.0,150.0,24.0,24.0,312.0,162.0,150.0,75.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,46.10609,150.0,75.0,12.0,12.0,1,unknown,0.4654,12.957,164.737,19.737,4.67,0.0,27.119,154.624,43.764,6.775,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,64,vision_verified_next_batch_v1,298.0,150.0,24.0,24.0,310.0,162.0,149.0,75.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,38.861138,149.0,75.0,12.0,12.0,1,unknown,0.4646,13.1,165.671,20.041,4.617,0.0,26.994,155.118,43.546,6.765,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,65,vision_verified_next_batch_v1,296.0,152.0,24.0,24.0,308.0,164.0,148.0,76.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,45.994519,148.0,76.0,12.0,12.0,1,unknown,0.4709,12.544,162.668,18.89,4.787,0.0,27.11,153.58,43.743,6.781,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,66,vision_verified_next_batch_v1,294.0,152.0,24.0,24.0,306.0,164.0,147.0,76.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,38.314841,147.0,76.0,12.0,12.0,1,unknown,0.4716,12.724,163.942,19.215,4.791,0.0,27.003,154.24,43.533,6.799,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,67,vision_verified_next_batch_v1,284.0,150.0,24.0,24.0,296.0,162.0,142.0,75.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,35.839093,142.0,75.0,12.0,12.0,1,unknown,0.4888,12.445,164.84,18.951,4.494,0.0,26.651,155.206,42.882,6.814,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,68,vision_verified_next_batch_v1,280.0,150.0,24.0,24.0,292.0,162.0,140.0,75.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,39.617579,140.0,75.0,12.0,12.0,1,unknown,0.4972,12.038,163.395,18.216,4.487,0.0,26.488,154.552,42.636,6.75,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,69,vision_verified_next_batch_v1,276.0,150.0,24.0,24.0,288.0,162.0,138.0,75.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,33.431961,138.0,75.0,12.0,12.0,1,unknown,0.4972,12.303,165.14,18.74,4.437,0.0,26.303,155.553,42.293,6.759,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,70,vision_verified_next_batch_v1,276.0,152.0,24.0,24.0,288.0,164.0,138.0,76.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,38.098789,138.0,76.0,12.0,12.0,1,unknown,0.5076,11.842,163.41,17.653,4.74,0.0,26.242,154.89,42.167,6.778,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,71,vision_verified_next_batch_v1,276.0,162.0,24.0,24.0,288.0,174.0,138.0,81.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,34.759357,138.0,81.0,12.0,12.0,1,unknown,0.4923,12.334,163.693,17.773,5.688,0.0,26.635,154.086,42.637,7.078,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,72,vision_verified_next_batch_v1,274.0,164.0,24.0,24.0,286.0,176.0,137.0,82.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,3.0,26.043245,137.0,82.0,12.0,12.0,1,unknown,0.5221,11.795,164.557,16.898,5.559,0.0,26.259,155.048,42.088,6.912,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,73,vision_verified_next_batch_v1,272.0,158.0,24.0,24.0,284.0,170.0,136.0,79.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,34.262178,136.0,79.0,12.0,12.0,1,unknown,0.5434,11.348,164.842,16.33,5.258,0.0,25.527,156.563,40.914,6.721,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,74,vision_verified_next_batch_v1,270.0,162.0,24.0,24.0,282.0,174.0,135.0,81.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,32.595774,135.0,81.0,12.0,12.0,1,unknown,0.5414,11.553,165.659,16.463,5.552,0.0,25.73,156.788,41.201,6.821,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,75,vision_verified_next_batch_v1,268.0,162.0,24.0,24.0,280.0,174.0,134.0,81.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,37.878293,134.0,81.0,12.0,12.0,1,unknown,0.5737,10.97,166.508,15.69,5.202,0.0,25.225,157.727,40.298,6.802,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,76,vision_verified_next_batch_v1,268.0,164.0,24.0,24.0,280.0,176.0,134.0,82.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,40.085128,134.0,82.0,12.0,12.0,1,unknown,0.5726,10.997,166.486,15.665,5.291,0.0,25.382,157.441,40.501,6.903,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,77,vision_verified_next_batch_v1,264.0,166.0,24.0,24.0,276.0,178.0,132.0,83.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,40.611,132.0,83.0,12.0,12.0,1,unknown,0.5967,10.697,167.651,14.98,5.463,0.0,25.249,158.422,40.088,7.113,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,78,vision_verified_next_batch_v1,262.0,168.0,24.0,24.0,274.0,180.0,131.0,84.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,49.152289,131.0,84.0,12.0,12.0,1,unknown,0.623,10.265,168.438,14.425,5.18,0.0,25.008,158.947,39.61,7.161,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,79,vision_verified_next_batch_v1,262.0,172.0,24.0,24.0,274.0,184.0,131.0,86.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,46.497157,131.0,86.0,12.0,12.0,1,unknown,0.6191,10.34,168.327,14.349,5.441,0.0,25.604,157.977,40.533,7.358,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,80,vision_verified_next_batch_v1,260.0,172.0,24.0,24.0,272.0,184.0,130.0,86.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,54.711134,130.0,86.0,12.0,12.0,1,unknown,0.6454,9.778,168.325,13.556,5.16,0.0,25.402,157.594,40.11,7.425,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,81,vision_verified_next_batch_v1,260.0,176.0,24.0,24.0,272.0,188.0,130.0,88.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,51.432601,130.0,88.0,12.0,12.0,1,unknown,0.6361,9.937,168.057,13.581,5.483,0.0,26.12,156.382,41.255,7.622,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,82,vision_verified_next_batch_v1,258.0,176.0,24.0,24.0,270.0,188.0,129.0,88.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,51.429495,129.0,88.0,12.0,12.0,1,unknown,0.6553,9.498,167.956,13.133,5.056,0.0,25.981,155.728,41.074,7.535,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,83,vision_verified_next_batch_v1,256.0,178.0,24.0,24.0,268.0,190.0,128.0,89.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,55.4468,128.0,89.0,12.0,12.0,1,unknown,0.653,9.41,167.188,12.75,5.328,0.0,26.359,154.104,41.479,7.879,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,84,vision_verified_next_batch_v1,254.0,180.0,24.0,24.0,266.0,192.0,127.0,90.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,46.721356,127.0,90.0,12.0,12.0,1,unknown,0.6486,9.566,167.493,12.921,5.465,0.0,26.802,154.057,42.197,7.985,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,85,vision_verified_next_batch_v1,256.0,182.0,24.0,24.0,268.0,194.0,128.0,91.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,50.238197,128.0,91.0,12.0,12.0,1,unknown,0.6498,9.259,166.069,12.481,5.321,0.0,27.212,151.297,42.821,8.134,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,86,vision_verified_next_batch_v1,256.0,184.0,24.0,24.0,268.0,196.0,128.0,92.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,3.0,42.277533,128.0,92.0,12.0,12.0,1,boundary_mixed,0.6438,9.357,165.886,12.548,5.456,0.0,27.596,150.556,43.446,8.223,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,87,vision_verified_next_batch_v1,256.0,184.0,24.0,24.0,268.0,196.0,128.0,92.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,3.0,42.204642,128.0,92.0,12.0,12.0,1,boundary_mixed,0.6485,8.942,164.363,12.026,5.172,0.0,27.646,148.309,43.469,8.306,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,88,vision_verified_next_batch_v1,256.0,186.0,24.0,24.0,268.0,198.0,128.0,93.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,45.823537,128.0,93.0,12.0,12.0,1,boundary_mixed,0.6254,8.885,161.619,11.823,5.294,0.0,28.256,144.57,44.259,8.697,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,89,vision_verified_next_batch_v1,274.0,202.0,10.0,10.0,279.0,207.0,137.0,101.0,5.0,5.0,high,vision accepted range 37-149; target_529_main,,3.0,35.028857,137.0,101.0,5.0,5.0,1,clean_sky,0.3157,16.764,158.402,17.627,15.709,0.6639,7.32,158.684,10.094,3.93,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,90,vision_verified_next_batch_v1,254.0,196.0,24.0,24.0,266.0,208.0,127.0,98.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,44.858112,127.0,98.0,12.0,12.0,1,boundary_mixed,0.5942,9.299,160.131,12.042,5.947,0.0,30.394,139.148,47.799,9.122,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,91,vision_verified_next_batch_v1,254.0,200.0,24.0,24.0,266.0,212.0,127.0,100.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,36.431661,127.0,100.0,12.0,12.0,1,boundary_mixed,0.5718,9.695,159.445,12.444,6.336,0.0,31.146,137.321,49.08,9.227,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,92,vision_verified_next_batch_v1,256.0,190.0,24.0,24.0,268.0,202.0,128.0,95.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,36.962336,128.0,95.0,12.0,12.0,1,boundary_mixed,0.6188,8.396,158.752,11.286,4.863,0.0,29.409,138.549,46.011,9.117,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,93,vision_verified_next_batch_v1,262.0,196.0,24.0,24.0,274.0,208.0,131.0,98.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,43.531725,131.0,98.0,12.0,12.0,1,boundary_mixed,0.6576,6.757,155.829,9.836,2.994,0.0,30.815,131.632,48.136,9.644,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,94,vision_verified_next_batch_v1,264.0,198.0,24.0,24.0,276.0,210.0,132.0,99.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,37.767516,132.0,99.0,12.0,12.0,1,boundary_mixed,0.6493,6.755,155.062,9.946,2.854,0.0,31.18,130.093,48.783,9.666,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,95,vision_verified_next_batch_v1,260.0,196.0,24.0,24.0,272.0,208.0,130.0,98.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,47.335612,130.0,98.0,12.0,12.0,1,boundary_mixed,0.6504,6.621,154.64,9.727,2.824,0.0,31.113,129.35,48.561,9.787,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,96,vision_verified_next_batch_v1,262.0,196.0,24.0,24.0,274.0,208.0,131.0,98.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,38.673828,131.0,98.0,12.0,12.0,1,boundary_mixed,0.6461,6.6,154.174,9.731,2.773,0.0,31.123,128.676,48.55,9.823,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,97,vision_verified_next_batch_v1,252.0,190.0,24.0,24.0,264.0,202.0,126.0,95.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,39.702206,126.0,95.0,12.0,12.0,1,boundary_mixed,0.6767,6.353,156.007,9.363,2.675,0.0,30.255,132.155,47.15,9.605,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,98,vision_verified_next_batch_v1,250.0,192.0,24.0,24.0,262.0,204.0,125.0,96.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,44.629435,125.0,96.0,12.0,12.0,1,boundary_mixed,0.6722,6.242,155.179,9.263,2.551,0.0,30.841,129.844,47.892,10.001,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,99,vision_verified_next_batch_v1,246.0,202.0,22.0,14.0,257.0,209.0,123.0,101.0,11.0,7.0,high,vision accepted range 37-149; target_529_main,,1.0,38.951967,123.0,101.0,11.0,7.0,1,boundary_mixed,0.6961,5.91,156.039,8.612,2.608,0.0,29.001,133.527,44.443,10.127,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,100,vision_verified_next_batch_v1,248.0,198.0,24.0,24.0,260.0,210.0,124.0,99.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,43.592297,124.0,99.0,12.0,12.0,1,boundary_mixed,0.6507,6.578,154.506,9.622,2.857,0.0,32.022,126.756,49.739,10.368,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,101,vision_verified_next_batch_v1,248.0,200.0,24.0,24.0,260.0,212.0,124.0,100.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,37.014242,124.0,100.0,12.0,12.0,1,boundary_mixed,0.6297,6.99,154.128,10.05,3.25,0.0,32.426,125.947,50.407,10.449,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,102,vision_verified_next_batch_v1,242.0,200.0,24.0,24.0,254.0,212.0,121.0,100.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,39.103964,121.0,100.0,12.0,12.0,1,boundary_mixed,0.6564,6.697,155.484,9.661,3.075,0.0,31.998,127.538,49.695,10.367,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,103,vision_verified_next_batch_v1,238.0,202.0,24.0,24.0,250.0,214.0,119.0,101.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,45.5699,119.0,101.0,12.0,12.0,1,boundary_mixed,0.6395,7.21,155.91,10.257,3.486,0.0,32.361,127.002,50.279,10.462,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,104,vision_verified_next_batch_v1,232.0,210.0,22.0,10.0,243.0,215.0,116.0,105.0,11.0,5.0,high,vision accepted range 37-149; target_529_main,,1.0,41.515986,116.0,105.0,11.0,5.0,1,boundary_mixed,0.7206,5.782,157.686,8.391,2.594,0.0,29.664,132.936,45.531,10.27,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,105,vision_verified_next_batch_v1,234.0,202.0,24.0,24.0,246.0,214.0,117.0,101.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,46.824032,117.0,101.0,12.0,12.0,1,boundary_mixed,0.657,7.06,156.972,10.005,3.461,0.0,32.105,128.045,49.857,10.409,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,106,vision_verified_next_batch_v1,210.0,210.0,24.0,24.0,222.0,222.0,105.0,105.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,32.33862,105.0,105.0,12.0,12.0,1,boundary_mixed,0.6752,7.339,159.869,10.616,3.335,0.0,33.104,131.906,52.076,9.916,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,107,vision_verified_next_batch_v1,230.0,202.0,24.0,24.0,242.0,214.0,115.0,101.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,42.922975,115.0,101.0,12.0,12.0,1,boundary_mixed,0.666,7.057,157.802,10.013,3.444,0.0,31.823,128.824,49.278,10.49,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,108,vision_verified_next_batch_v1,228.0,204.0,24.0,24.0,240.0,216.0,114.0,102.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,47.799949,114.0,102.0,12.0,12.0,1,boundary_mixed,0.6339,7.831,157.906,11.138,3.789,0.0,32.25,128.117,49.871,10.714,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,109,vision_verified_next_batch_v1,226.0,204.0,24.0,24.0,238.0,216.0,113.0,102.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,40.240568,113.0,102.0,12.0,12.0,1,boundary_mixed,0.6477,7.623,158.391,10.86,3.667,0.0,32.196,128.708,49.79,10.692,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,110,vision_verified_next_batch_v1,222.0,198.0,24.0,24.0,234.0,210.0,111.0,99.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,46.79606,111.0,99.0,12.0,12.0,1,boundary_mixed,0.7466,5.858,160.262,8.346,2.816,0.0,30.637,131.525,47.333,10.231,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,111,vision_verified_next_batch_v1,220.0,196.0,24.0,24.0,232.0,208.0,110.0,98.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,38.091538,110.0,98.0,12.0,12.0,1,boundary_mixed,0.7747,5.419,160.909,7.944,2.333,0.0,30.136,132.906,46.52,10.11,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,112,vision_verified_next_batch_v1,220.0,198.0,24.0,24.0,232.0,210.0,110.0,99.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,40.272273,110.0,99.0,12.0,12.0,1,boundary_mixed,0.7345,6.125,160.293,8.544,3.169,0.0,30.819,131.182,47.544,10.377,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,113,vision_verified_next_batch_v1,218.0,196.0,24.0,24.0,230.0,208.0,109.0,98.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,45.625417,109.0,98.0,12.0,12.0,1,boundary_mixed,0.7475,5.938,160.672,8.297,3.054,0.0,30.36,131.572,46.931,10.107,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,114,vision_verified_next_batch_v1,216.0,194.0,24.0,24.0,228.0,206.0,108.0,97.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,37.851866,108.0,97.0,12.0,12.0,1,boundary_mixed,0.7837,5.323,161.308,7.592,2.55,0.0,29.876,132.907,46.131,10.009,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,115,vision_verified_next_batch_v1,218.0,198.0,24.0,24.0,230.0,210.0,109.0,99.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,44.890453,109.0,99.0,12.0,12.0,1,boundary_mixed,0.6839,7.163,159.943,10.223,3.423,0.0,30.907,130.036,47.898,10.139,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,116,vision_verified_next_batch_v1,218.0,198.0,24.0,24.0,230.0,210.0,109.0,99.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,36.962196,109.0,99.0,12.0,12.0,1,boundary_mixed,0.6814,7.192,159.821,10.169,3.552,0.0,30.914,129.982,47.878,10.181,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,117,vision_verified_next_batch_v1,216.0,196.0,24.0,24.0,228.0,208.0,108.0,98.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,39.228717,108.0,98.0,12.0,12.0,1,boundary_mixed,0.7102,6.729,160.575,9.54,3.294,0.0,30.342,130.991,47.059,9.911,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,118,vision_verified_next_batch_v1,216.0,200.0,24.0,24.0,228.0,212.0,108.0,100.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,44.56165,108.0,100.0,12.0,12.0,1,boundary_mixed,0.6292,8.227,159.172,11.885,3.757,0.0,31.209,128.7,48.493,10.085,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,119,vision_verified_next_batch_v1,216.0,200.0,24.0,24.0,228.0,212.0,108.0,100.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,37.956627,108.0,100.0,12.0,12.0,1,boundary_mixed,0.6317,8.189,159.266,11.879,3.679,0.0,31.194,128.753,48.491,10.055,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,120,vision_verified_next_batch_v1,212.0,194.0,24.0,24.0,224.0,206.0,106.0,97.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,46.474288,106.0,97.0,12.0,12.0,1,boundary_mixed,0.7551,5.995,161.581,8.404,3.051,0.0,29.709,132.276,46.142,9.623,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,121,vision_verified_next_batch_v1,212.0,192.0,24.0,24.0,224.0,204.0,106.0,96.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,38.257447,106.0,96.0,12.0,12.0,1,boundary_mixed,0.7882,5.401,162.018,7.542,2.785,0.0,29.217,133.152,45.386,9.455,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,122,vision_verified_next_batch_v1,212.0,200.0,24.0,24.0,224.0,212.0,106.0,100.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,39.404057,106.0,100.0,12.0,12.0,1,boundary_mixed,0.6529,7.893,160.093,11.424,3.577,0.0,30.797,129.709,48.032,9.732,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,123,vision_verified_next_batch_v1,210.0,200.0,24.0,24.0,222.0,212.0,105.0,100.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,1.0,45.945191,105.0,100.0,12.0,12.0,1,boundary_mixed,0.6778,7.458,160.635,10.794,3.38,0.0,30.342,130.492,47.452,9.43,not_reviewed,"router-only row, not promoted this pass",
529a6584-8974-4cf9-b7f7-f66d49cd3845,124,vision_verified_next_batch_v1,210.0,200.0,24.0,24.0,222.0,212.0,105.0,100.0,12.0,12.0,high,vision accepted range 37-149; target_529_main,,2.0,38.052307,105.0,100.0,12.0,12.0,1,boundary_mixed,0.6772,7.489,160.706,10.822,3.416,0.0,30.353,130.528,47.477,9.423,not_reviewed,"router-only row, not promoted this pass",
