clip,frame,checkpoint_label,rank,bbox,verified_score,raw_score,tube_verifier_score,candidate_source,notes,overview_image,crop_sheet,human_label,human_notes
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,599,active_mine_high_score,8,"[30, 128, 3, 3]",4.159631,0.975725,3.183906,map,learned_score=0.820; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00599_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00599_crops.jpg,,
1c1258a1-d0f6-433e-9466-dbc1705fa263,228,active_mine_high_score,1,"[186, 104, 12, 12]",29.144607,26.741393,2.403213,map,learned_score=0.805; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/1c1258a1-d0f6-433e-9466-dbc1705fa263_f00228_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/1c1258a1-d0f6-433e-9466-dbc1705fa263_f00228_crops.jpg,,
1c1258a1-d0f6-433e-9466-dbc1705fa263,228,active_mine_high_score,2,"[190, 104, 12, 12]",23.155212,21.100611,2.054601,map,learned_score=0.805; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/1c1258a1-d0f6-433e-9466-dbc1705fa263_f00228_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/1c1258a1-d0f6-433e-9466-dbc1705fa263_f00228_crops.jpg,,
1c1258a1-d0f6-433e-9466-dbc1705fa263,228,active_mine_high_score,3,"[10, 176, 3, 3]",10.962539,7.35136,3.611179,map,learned_score=0.805; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/1c1258a1-d0f6-433e-9466-dbc1705fa263_f00228_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/1c1258a1-d0f6-433e-9466-dbc1705fa263_f00228_crops.jpg,,
1c1258a1-d0f6-433e-9466-dbc1705fa263,228,active_mine_high_score,5,"[1, 178, 3, 3]",3.637789,-0.108002,3.745791,map,learned_score=0.805; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/1c1258a1-d0f6-433e-9466-dbc1705fa263_f00228_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/1c1258a1-d0f6-433e-9466-dbc1705fa263_f00228_crops.jpg,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,42,active_mine_high_score,1,"[14, 60, 12, 12]",47.017591,42.316168,4.701423,map,learned_score=0.779; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/7bd296cd-c800-4be9-ab0f-07e8d68cb648_f00042_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/7bd296cd-c800-4be9-ab0f-07e8d68cb648_f00042_crops.jpg,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,42,active_mine_high_score,2,"[24, 61, 5, 5]",41.039993,36.428463,4.61153,map,learned_score=0.779; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/7bd296cd-c800-4be9-ab0f-07e8d68cb648_f00042_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/7bd296cd-c800-4be9-ab0f-07e8d68cb648_f00042_crops.jpg,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,42,active_mine_high_score,4,"[14, 74, 12, 12]",31.10494,26.408599,4.696341,map,learned_score=0.779; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/7bd296cd-c800-4be9-ab0f-07e8d68cb648_f00042_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/7bd296cd-c800-4be9-ab0f-07e8d68cb648_f00042_crops.jpg,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,42,active_mine_high_score,5,"[37, 67, 7, 7]",26.362935,21.957132,4.405803,map,learned_score=0.779; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/7bd296cd-c800-4be9-ab0f-07e8d68cb648_f00042_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/7bd296cd-c800-4be9-ab0f-07e8d68cb648_f00042_crops.jpg,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,42,active_mine_high_score,7,"[41, 65, 12, 12]",14.828914,10.408439,4.420475,map,learned_score=0.779; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/7bd296cd-c800-4be9-ab0f-07e8d68cb648_f00042_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/7bd296cd-c800-4be9-ab0f-07e8d68cb648_f00042_crops.jpg,,
7bd296cd-c800-4be9-ab0f-07e8d68cb648,42,active_mine_high_score,8,"[310, 188, 3, 3]",11.209487,7.692615,3.516872,map,learned_score=0.779; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/7bd296cd-c800-4be9-ab0f-07e8d68cb648_f00042_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/7bd296cd-c800-4be9-ab0f-07e8d68cb648_f00042_crops.jpg,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,634,active_mine_high_score,1,"[66, 87, 12, 12]",36.096932,33.784952,2.31198,map,learned_score=0.773; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00634_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00634_crops.jpg,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,634,active_mine_high_score,2,"[64, 96, 3, 3]",31.312786,28.922153,2.390634,map,learned_score=0.773; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00634_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00634_crops.jpg,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,634,active_mine_high_score,3,"[64, 90, 3, 3]",28.378303,26.02032,2.357982,map,learned_score=0.773; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00634_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00634_crops.jpg,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,634,active_mine_high_score,7,"[72, 84, 3, 3]",9.806268,8.782615,1.023653,map,learned_score=0.773; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00634_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00634_crops.jpg,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,634,active_mine_high_score,8,"[112, 96, 3, 3]",5.754376,2.326353,3.428022,map,learned_score=0.773; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00634_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00634_crops.jpg,,
59e41a0c-f704-4589-96db-d7c283d33717,348,active_mine_high_score,1,"[148, 121, 12, 12]",23.563942,21.115483,2.448459,map,learned_score=0.772; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/59e41a0c-f704-4589-96db-d7c283d33717_f00348_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/59e41a0c-f704-4589-96db-d7c283d33717_f00348_crops.jpg,,
59e41a0c-f704-4589-96db-d7c283d33717,348,active_mine_high_score,2,"[298, 24, 3, 3]",9.201371,4.942336,4.259035,map,learned_score=0.772; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/59e41a0c-f704-4589-96db-d7c283d33717_f00348_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/59e41a0c-f704-4589-96db-d7c283d33717_f00348_crops.jpg,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,243,active_mine_high_score,1,"[83, 88, 5, 5]",24.944045,24.663618,0.280427,appearance,learned_score=0.760; selected_rank=1; source=appearance; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00243_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00243_crops.jpg,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,243,active_mine_high_score,2,"[92, 85, 3, 3]",16.183725,14.907753,1.275973,map,learned_score=0.760; selected_rank=1; source=appearance; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00243_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00243_crops.jpg,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,243,active_mine_high_score,3,"[89, 77, 3, 3]",8.186635,6.894499,1.292136,map,learned_score=0.760; selected_rank=1; source=appearance; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00243_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00243_crops.jpg,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,243,active_mine_high_score,4,"[30, 112, 12, 12]",5.464928,2.772628,2.6923,map,learned_score=0.760; selected_rank=1; source=appearance; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00243_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00243_crops.jpg,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,199,active_mine_high_score,1,"[86, 78, 5, 5]",24.052324,25.286618,-1.234293,map,learned_score=0.732; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00199_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00199_crops.jpg,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,199,active_mine_high_score,2,"[82, 76, 3, 3]",16.804469,17.890999,-1.08653,map,learned_score=0.732; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00199_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00199_crops.jpg,,
59e41a0c-f704-4589-96db-d7c283d33717,83,active_mine_high_score,1,"[158, 40, 12, 12]",39.504924,35.311154,4.19377,map,learned_score=0.728; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/59e41a0c-f704-4589-96db-d7c283d33717_f00083_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/59e41a0c-f704-4589-96db-d7c283d33717_f00083_crops.jpg,,
59e41a0c-f704-4589-96db-d7c283d33717,83,active_mine_high_score,2,"[165, 45, 3, 3]",30.651951,26.555055,4.096896,map,learned_score=0.728; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/59e41a0c-f704-4589-96db-d7c283d33717_f00083_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/59e41a0c-f704-4589-96db-d7c283d33717_f00083_crops.jpg,,
59e41a0c-f704-4589-96db-d7c283d33717,83,active_mine_high_score,4,"[160, 36, 7, 7]",25.967329,22.070696,3.896634,map,learned_score=0.728; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/59e41a0c-f704-4589-96db-d7c283d33717_f00083_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/59e41a0c-f704-4589-96db-d7c283d33717_f00083_crops.jpg,,
59e41a0c-f704-4589-96db-d7c283d33717,83,active_mine_high_score,7,"[176, 22, 3, 5]",4.708885,1.509633,3.199252,appearance,learned_score=0.728; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/59e41a0c-f704-4589-96db-d7c283d33717_f00083_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/59e41a0c-f704-4589-96db-d7c283d33717_f00083_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,599,active_mine_high_score,1,"[187, 115, 6, 6]",17.123943,18.757192,-1.63325,appearance,learned_score=0.711; selected_rank=1; source=appearance; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00599_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00599_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,599,active_mine_high_score,2,"[114, 115, 12, 12]",15.984799,26.139474,-10.154675,map,learned_score=0.711; selected_rank=1; source=appearance; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00599_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00599_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,599,active_mine_high_score,3,"[188, 107, 12, 12]",15.973656,16.961719,-0.988063,map,learned_score=0.711; selected_rank=1; source=appearance; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00599_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00599_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,599,active_mine_high_score,4,"[195, 104, 12, 12]",14.103128,14.373214,-0.270085,map,learned_score=0.711; selected_rank=1; source=appearance; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00599_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00599_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,599,active_mine_high_score,5,"[195, 112, 4, 3]",12.428207,13.914905,-1.486698,appearance,learned_score=0.711; selected_rank=1; source=appearance; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00599_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00599_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,599,active_mine_high_score,6,"[179, 115, 12, 12]",12.084668,12.989439,-0.904771,map,learned_score=0.711; selected_rank=1; source=appearance; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00599_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00599_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,599,active_mine_high_score,7,"[118, 120, 3, 3]",10.512612,20.678241,-10.165629,map,learned_score=0.711; selected_rank=1; source=appearance; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00599_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00599_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,599,active_mine_high_score,8,"[198, 111, 4, 3]",9.49325,10.451879,-0.958629,appearance,learned_score=0.711; selected_rank=1; source=appearance; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00599_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00599_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,179,active_mine_high_score,1,"[278, 116, 12, 12]",34.160528,32.021433,2.139095,map,learned_score=0.704; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00179_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00179_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,179,active_mine_high_score,2,"[283, 122, 4, 3]",27.353615,25.688092,1.665523,appearance,learned_score=0.704; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00179_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00179_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,179,active_mine_high_score,3,"[100, 90, 3, 3]",16.537564,13.18697,3.350594,map,learned_score=0.704; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00179_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00179_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,179,active_mine_high_score,4,"[152, 110, 3, 3]",15.763605,12.165148,3.598457,map,learned_score=0.704; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00179_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00179_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,179,active_mine_high_score,5,"[80, 73, 12, 12]",13.043328,9.672581,3.370747,map,learned_score=0.704; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00179_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00179_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,179,active_mine_high_score,6,"[5, 83, 12, 12]",12.821728,13.693812,-0.872084,map,learned_score=0.704; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00179_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00179_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,179,active_mine_high_score,7,"[170, 78, 12, 12]",12.627601,9.203002,3.424599,map,learned_score=0.704; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00179_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00179_crops.jpg,,
aaf1eafd-36d7-43e4-a539-fd79029ddf90,179,active_mine_high_score,8,"[270, 122, 7, 7]",11.491841,9.467872,2.02397,map,learned_score=0.704; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00179_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/aaf1eafd-36d7-43e4-a539-fd79029ddf90_f00179_crops.jpg,,
d129cd72-3228-426d-9252-4e0b3e14927b,248,active_mine_high_score,1,"[74, 110, 12, 12]",34.578242,31.854879,2.723363,map,learned_score=0.694; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/d129cd72-3228-426d-9252-4e0b3e14927b_f00248_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/d129cd72-3228-426d-9252-4e0b3e14927b_f00248_crops.jpg,,
d129cd72-3228-426d-9252-4e0b3e14927b,248,active_mine_high_score,2,"[77, 116, 3, 3]",28.395768,25.929583,2.466185,appearance,learned_score=0.694; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/d129cd72-3228-426d-9252-4e0b3e14927b_f00248_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/d129cd72-3228-426d-9252-4e0b3e14927b_f00248_crops.jpg,,
d129cd72-3228-426d-9252-4e0b3e14927b,248,active_mine_high_score,3,"[303, 57, 12, 12]",17.194137,13.268898,3.925239,map,learned_score=0.694; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/d129cd72-3228-426d-9252-4e0b3e14927b_f00248_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/d129cd72-3228-426d-9252-4e0b3e14927b_f00248_crops.jpg,,
d129cd72-3228-426d-9252-4e0b3e14927b,248,active_mine_high_score,4,"[223, 69, 12, 12]",13.305338,13.282723,0.022614,map,learned_score=0.694; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/d129cd72-3228-426d-9252-4e0b3e14927b_f00248_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/d129cd72-3228-426d-9252-4e0b3e14927b_f00248_crops.jpg,,
d129cd72-3228-426d-9252-4e0b3e14927b,248,active_mine_high_score,5,"[4, 226, 3, 3]",11.837563,7.685365,4.152198,map,learned_score=0.694; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/d129cd72-3228-426d-9252-4e0b3e14927b_f00248_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/d129cd72-3228-426d-9252-4e0b3e14927b_f00248_crops.jpg,,
d129cd72-3228-426d-9252-4e0b3e14927b,248,active_mine_high_score,7,"[230, 75, 12, 12]",11.215687,11.143724,0.071963,map,learned_score=0.694; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/d129cd72-3228-426d-9252-4e0b3e14927b_f00248_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/d129cd72-3228-426d-9252-4e0b3e14927b_f00248_crops.jpg,,
d129cd72-3228-426d-9252-4e0b3e14927b,248,active_mine_high_score,8,"[254, 86, 7, 7]",10.696293,7.118613,3.57768,map,learned_score=0.694; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/d129cd72-3228-426d-9252-4e0b3e14927b_f00248_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/d129cd72-3228-426d-9252-4e0b3e14927b_f00248_crops.jpg,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,539,active_mine_high_score,1,"[77, 94, 12, 12]",30.153837,27.548343,2.605495,map,learned_score=0.689; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00539_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00539_crops.jpg,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,539,active_mine_high_score,2,"[86, 100, 3, 3]",26.182546,23.534221,2.648325,map,learned_score=0.689; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00539_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00539_crops.jpg,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,539,active_mine_high_score,3,"[76, 100, 3, 3]",16.13475,14.170334,1.964417,map,learned_score=0.689; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00539_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00539_crops.jpg,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,539,active_mine_high_score,5,"[12, 76, 5, 5]",8.319118,5.348214,2.970904,map,learned_score=0.689; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00539_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00539_crops.jpg,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,539,active_mine_high_score,6,"[6, 66, 3, 3]",7.354181,4.10149,3.252692,map,learned_score=0.689; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00539_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00539_crops.jpg,,
e2711620-6d4e-4f9c-8922-b1b2d1fb74f2,539,active_mine_high_score,7,"[54, 84, 3, 3]",6.991161,3.768922,3.222239,map,learned_score=0.689; selected_rank=1; source=map; label whether this high-score candidate is target or clutter,results/tube_hard_negative_review_packet_thr060_top8/overviews/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00539_overview.jpg,results/tube_hard_negative_review_packet_thr060_top8/crops/e2711620-6d4e-4f9c-8922-b1b2d1fb74f2_f00539_crops.jpg,,
